customer_id,purchases
2997,7
2998,15
2999,11
3000,2
3001,15
3002,9
3003,17
3004,12
3005,9
3006,10
3007,5
3008,17
3009,0
3010,10
3011,7
3012,11
3013,17
3014,16
3015,6
3016,19
3017,6
3018,12
3019,6
3020,10
3021,5
3022,17
3023,4
3024,6
3025,10
3026,19
3027,4
3028,13
3029,9
3030,2
3031,9
3032,5
3033,2
3034,13
3035,6
3036,16
3037,11
3038,7
3039,7
3040,10
3041,1
3042,19
3043,0
3044,16
3045,1
3046,15
3047,15
3048,1
3049,5
3050,7
3051,7
3052,5
3053,3
3054,2
3055,13
3056,13
3057,7
3058,13
3059,14
3060,17
3061,14
3062,18
3063,19
3064,2
3065,19
3066,13
3067,8
3068,13
3069,9
3070,13
3071,14
3072,1
3073,6
3074,15
3075,12
3076,2
3077,11
3078,15
3079,0
3080,10
3081,19
3082,9
3083,4
3084,1
3085,5
3086,7
3087,8
3088,0
3089,9
3090,18
3091,18
3092,7
3093,15
3094,11
3095,10
3096,14
3097,11
3098,3
3099,10
3100,6
3101,18
3102,12
3103,17
3104,9
3105,2
3106,2
3107,11
3108,18
3109,13
3110,8
3111,18
3112,16
3113,1
3114,2
3115,3
3116,6
3117,13
3118,16
3119,6
3120,3
3121,12
3122,7
3123,2
3124,11
3125,4
3126,4
3127,1
3128,0
3129,3
3130,6
3131,18
3132,12
3133,3
3134,7
3135,18
3136,6
3137,17
3138,16
3139,16
3140,10
3141,7
3142,18
3143,15
3144,0
3145,0
3146,2
3147,16
3148,5
3149,11
3150,3
3151,3
3152,4
3153,10
3154,7
3155,11
3156,10
3157,11
3158,15
3159,11
3160,11
3161,12
3162,15
3163,13
3164,14
3165,19
3166,9
3167,3
3168,14
3169,7
3170,7
3171,11
3172,17
3173,13
3174,6
3175,9
3176,19
3177,13
3178,10
3179,17
3180,11
3181,14
3182,1
3183,1
3184,16
3185,18
3186,11
3187,12
3188,8
3189,16
3190,15
3191,16
3192,14
3193,16
3194,9
3195,1
3196,2
3197,13
3198,6
3199,3
3200,17
3201,8
3202,15
3203,15
3204,5
3205,13
3206,18
3207,12
3208,3
3209,6
3210,6
3211,18
3212,13
3213,7
3214,0
3215,18
3216,12
3217,5
3218,0
3219,17
3220,18
3221,5
3222,7
3223,2
3224,19
3225,5
3226,4
3227,13
3228,5
3229,15
3230,4
3231,11
3232,19
3233,0
3234,11
3235,13
3236,12
3237,14
3238,9
3239,10
3240,17
3241,5
3242,7
3243,8
3244,10
3245,1
3246,10
3247,13
3248,9
3249,5
3250,14
3251,17
3252,0
3253,3
3254,10
3255,10
3256,0
3257,17
3258,14
3259,5
3260,1
3261,11
3262,12
3263,1
3264,10
3265,17
3266,11
3267,4
3268,3
3269,10
3270,3
3271,3
3272,14
3273,9
3274,14
3275,1
3276,16
3277,4
3278,9
3279,10
3280,3
3281,15
3282,0
3283,17
3284,3
3285,19
3286,2
3287,18
3288,0
3289,15
3290,2
3291,16
3292,5
3293,1
3294,16
3295,1
3296,16
3297,15
3298,9
3299,0
3300,13
3301,10
3302,18
3303,15
3304,4
3305,12
3306,15
3307,10
3308,12
3309,5
3310,10
3311,9
3312,8
3313,8
3314,0
3315,9
3316,0
3317,8
3318,4
3319,16
3320,17
3321,8
3322,15
3323,6
3324,16
3325,7
3326,2
3327,19
3328,6
3329,12
3330,15
3331,11
3332,4
3333,5
3334,15
3335,6
3336,14
3337,5
3338,5
3339,5
3340,6
3341,17
3342,8
3343,3
3344,6
3345,12
3346,2
3347,15
3348,4
3349,1
3350,7
3351,17
3352,2
3353,4
3354,19
3355,13
3356,14
3357,6
3358,16
3359,5
3360,1
3361,7
3362,16
3363,10
3364,8
3365,6
3366,19
3367,0
3368,0
3369,15
3370,12
3371,12
3372,19
3373,10
3374,18
3375,5
3376,18
3377,7
3378,1
3379,16
3380,10
3381,2
3382,19
3383,14
3384,7
3385,11
3386,2
3387,15
3388,13
3389,19
3390,6
3391,2
3392,11
3393,1
3394,6
3395,11
3396,5
3397,17
3398,7
3399,19
3400,4
3401,13
3402,17
3403,6
3404,11
3405,3
3406,12
3407,12
3408,14
3409,16
3410,4
3411,10
3412,3
3413,9
3414,9
3415,11
3416,15
3417,5
3418,9
3419,17
3420,0
3421,11
3422,1
3423,12
3424,10
3425,11
3426,9
3427,17
3428,8
3429,18
3430,9
3431,14
3432,19
3433,0
3434,16
3435,9
3436,15
3437,13
3438,3
3439,4
3440,17
3441,15
3442,17
3443,7
3444,5
3445,11
3446,7
3447,18
3448,15
3449,2
3450,1
3451,12
3452,18
3453,6
3454,18
3455,12
3456,19
3457,10
3458,8
3459,4
3460,8
3461,17
3462,18
3463,6
3464,5
3465,7
3466,14
3467,9
3468,14
3469,2
3470,14
3471,13
3472,2
3473,18
3474,1
3475,18
3476,0
3477,5
3478,19
3479,19
3480,8
3481,18
3482,2
3483,8
3484,7
3485,12
3486,4
3487,17
3488,18
3489,1
3490,19
3491,5
3492,18
3493,19
3494,17
3495,1
3496,19
3497,18
3498,5
3499,14
3500,3
3501,5
3502,2
3503,7
3504,18
3505,19
3506,15
3507,1
3508,13
3509,7
3510,4
3511,19
3512,0
3513,18
3514,2
3515,4
3516,12
3517,3
3518,13
3519,17
3520,14
3521,3
3522,14
3523,12
3524,3
3525,5
3526,9
3527,15
3528,9
3529,1
3530,1
3531,2
3532,5
3533,5
3534,6
3535,19
3536,7
3537,3
3538,7
3539,17
3540,15
3541,3
3542,4
3543,8
3544,4
3545,10
3546,10
3547,8
3548,7
3549,6
3550,7
3551,2
3552,16
3553,5
3554,14
3555,2
3556,7
3557,8
3558,6
3559,2
3560,16
3561,7
3562,0
3563,15
3564,16
3565,4
3566,3
3567,8
3568,4
3569,10
3570,1
3571,6
3572,16
3573,9
3574,7
3575,8
3576,0
3577,17
3578,1
3579,16
3580,16
3581,16
3582,7
3583,5
3584,14
3585,9
3586,5
3587,1
3588,15
3589,6
3590,19
3591,9
3592,17
3593,6
3594,11
3595,5
3596,4
3597,17
3598,8
3599,13
3600,1
3601,9
3602,4
3603,5
3604,10
3605,17
3606,12
3607,6
3608,19
3609,19
3610,18
3611,1
3612,7
3613,0
3614,9
3615,8
3616,6
3617,9
3618,1
3619,14
3620,3
3621,17
3622,5
3623,0
3624,9
3625,9
3626,15
3627,2
3628,19
3629,16
3630,19
3631,6
3632,7
3633,6
3634,0
3635,2
3636,18
3637,5
3638,4
3639,18
3640,0
3641,12
3642,12
3643,12
3644,3
3645,17
3646,11
3647,8
3648,19
3649,9
3650,1
3651,16
3652,0
3653,7
3654,6
3655,17
3656,12
3657,12
3658,15
3659,8
3660,17
3661,2
3662,11
3663,18
3664,2
3665,6
3666,11
3667,12
3668,8
3669,15
3670,16
3671,14
3672,19
3673,19
3674,17
3675,0
3676,2
3677,2
3678,9
3679,1
3680,14
3681,12
3682,19
3683,12
3684,15
3685,17
3686,5
3687,7
3688,16
3689,10
3690,19
3691,5
3692,11
3693,14
3694,2
3695,19
3696,6
3697,12
3698,1
3699,10
3700,7
3701,3
3702,7
3703,3
3704,16
3705,19
3706,7
3707,6
3708,19
3709,7
3710,4
3711,10
3712,12
3713,10
3714,1
3715,5
3716,6
3717,11
3718,16
3719,15
3720,2
3721,4
3722,17
3723,0
3724,3
3725,0
3726,8
3727,19
3728,7
3729,19
3730,8
3731,9
3732,9
3733,15
3734,9
3735,0
3736,5
3737,11
3738,17
3739,17
3740,11
3741,4
3742,9
3743,10
3744,13
3745,12
3746,17
3747,4
3748,4
3749,18
3750,9
3751,9
3752,14
3753,19
3754,1
3755,12
3756,3
3757,10
3758,9
3759,12
3760,1
3761,18
3762,9
3763,1
3764,15
3765,15
3766,3
3767,16
3768,13
3769,3
3770,15
3771,15
3772,2
3773,5
3774,11
3775,12
3776,18
3777,4
3778,2
3779,0
3780,1
3781,2
3782,3
3783,6
3784,9
3785,17
3786,8
3787,13
3788,14
3789,16
3790,18
3791,8
3792,11
3793,15
3794,0
3795,5
3796,15
3797,18
3798,19
3799,8
3800,1
3801,12
3802,17
3803,11
3804,9
3805,1
3806,14
3807,2
3808,8
3809,7
3810,2
3811,18
3812,1
3813,19
3814,5
3815,13
3816,2
3817,17
3818,16
3819,15
3820,16
3821,3
3822,19
3823,19
3824,0
3825,3
3826,15
3827,10
3828,10
3829,12
3830,0
3831,15
3832,15
3833,16
3834,10
3835,9
3836,18
3837,9
3838,5
3839,7
3840,0
3841,4
3842,13
3843,11
3844,4
3845,1
3846,14
3847,19
3848,5
3849,16
3850,10
3851,3
3852,5
3853,5
3854,8
3855,0
3856,0
3857,8
3858,9
3859,13
3860,6
3861,3
3862,17
3863,14
3864,3
3865,7
3866,0
3867,0
3868,0
3869,17
3870,18
3871,13
3872,6
3873,5
3874,15
3875,1
3876,19
3877,1
3878,1
3879,11
3880,5
3881,12
3882,10
3883,9
3884,5
3885,11
3886,0
3887,17
3888,12
3889,6
3890,12
3891,5
3892,11
3893,1
3894,7
3895,2
3896,0
3897,8
3898,16
3899,4
3900,2
3901,17
3902,14
3903,14
3904,14
3905,5
3906,11
3907,11
3908,18
3909,9
3910,13
3911,14
3912,10
3913,19
3914,11
3915,16
3916,18
3917,9
3918,14
3919,13
3920,17
3921,19
3922,3
3923,5
3924,5
3925,11
3926,10
3927,18
3928,10
3929,5
3930,14
3931,6
3932,14
3933,12
3934,9
3935,4
3936,18
3937,4
3938,10
3939,18
3940,14
3941,10
3942,12
3943,7
3944,0
3945,16
3946,2
3947,11
3948,15
3949,12
3950,17
3951,4
3952,16
3953,0
3954,4
3955,15
3956,8
3957,1
3958,2
3959,19
3960,5
3961,14
3962,12
3963,2
3964,5
3965,4
3966,17
3967,1
3968,9
3969,2
3970,7
3971,19
3972,0
3973,15
3974,1
3975,5
3976,0
3977,18
3978,7
3979,8
3980,13
3981,9
3982,16
3983,15
3984,9
3985,11
3986,11
3987,15
3988,14
3989,12
3990,15
3991,9
3992,15
3993,8
3994,4
3995,15
3996,2
3997,9
3998,4
3999,11
4000,18
4001,8
4002,9
4003,16
4004,11
4005,8
4006,9
4007,8
4008,10
4009,16
4010,2
4011,18
4012,16
4013,7
4014,15
4015,17
4016,7
4017,11
4018,17
4019,16
4020,12
4021,16
4022,3
4023,16
4024,6
4025,8
4026,6
4027,6
4028,1
4029,0
4030,2
4031,1
4032,9
4033,4
4034,14
4035,10
4036,5
4037,4
4038,5
4039,13
4040,2
4041,15
4042,2
4043,13
4044,16
4045,0
4046,1
4047,11
4048,14
4049,15
4050,15
4051,4
4052,10
4053,13
4054,12
4055,14
4056,16
4057,19
4058,15
4059,18
4060,7
4061,15
4062,11
4063,17
4064,1
4065,9
4066,6
4067,17
4068,10
4069,19
4070,17
4071,3
4072,7
4073,11
4074,4
4075,2
4076,16
4077,0
4078,19
4079,14
4080,8
4081,0
4082,5
4083,18
4084,16
4085,9
4086,0
4087,2
4088,3
4089,3
4090,1
4091,0
4092,11
4093,18
4094,12
4095,16
4096,16
4097,11
4098,2
4099,19
4100,13
4101,19
4102,6
4103,12
4104,13
4105,9
4106,6
4107,1
4108,6
4109,0
4110,4
4111,0
4112,18
4113,3
4114,2
4115,2
4116,3
4117,5
4118,0
4119,11
4120,6
4121,12
4122,3
4123,0
4124,14
4125,13
4126,4
4127,6
4128,2
4129,14
4130,15
4131,14
4132,4
4133,18
4134,13
4135,1
4136,2
4137,12
4138,15
4139,14
4140,4
4141,14
4142,2
4143,1
4144,19
4145,19
4146,10
4147,19
4148,5
4149,10
4150,6
4151,10
4152,8
4153,18
4154,17
4155,8
4156,13
4157,13
4158,8
4159,0
4160,17
4161,3
4162,13
4163,13
4164,3
4165,5
4166,10
4167,7
4168,17
4169,16
4170,15
4171,12
4172,1
4173,13
4174,8
4175,11
4176,18
4177,17
4178,2
4179,15
4180,6
4181,15
4182,12
4183,6
4184,12
4185,5
4186,2
4187,16
4188,3
4189,10
4190,0
4191,10
4192,0
4193,10
4194,14
4195,5
4196,5
4197,11
4198,16
4199,6
4200,13
4201,6
4202,4
4203,6
4204,12
4205,19
4206,4
4207,3
4208,7
4209,15
4210,5
4211,2
4212,1
4213,7
4214,6
4215,15
4216,16
4217,16
4218,13
4219,9
4220,16
4221,6
4222,8
4223,11
4224,4
4225,15
4226,9
4227,5
4228,16
4229,0
4230,10
4231,18
4232,12
4233,15
4234,11
4235,8
4236,2
4237,3
4238,16
4239,6
4240,8
4241,17
4242,8
4243,16
4244,7
4245,16
4246,13
4247,2
4248,1
4249,13
4250,6
4251,10
4252,18
4253,15
4254,16
4255,19
4256,16
4257,4
4258,0
4259,0
4260,19
4261,5
4262,14
4263,0
4264,3
4265,4
4266,16
4267,8
4268,4
4269,15
4270,1
4271,18
4272,2
4273,5
4274,13
4275,11
4276,17
4277,8
4278,16
4279,1
4280,2
4281,19
4282,7
4283,15
4284,9
4285,14
4286,10
4287,8
4288,18
4289,13
4290,15
4291,18
4292,1
4293,17
4294,4
4295,15
4296,5
4297,6
4298,4
4299,8
4300,5
4301,17
4302,16
4303,2
4304,5
4305,8
4306,2
4307,6
4308,6
4309,5
4310,0
4311,10
4312,6
4313,5
4314,13
4315,11
4316,10
4317,0
4318,5
4319,9
4320,17
4321,2
4322,6
4323,6
4324,7
4325,10
4326,16
4327,9
4328,0
4329,19
4330,2
4331,8
4332,2
4333,14
4334,16
4335,2
4336,19
4337,4
4338,12
4339,17
4340,16
4341,17
4342,2
4343,2
4344,14
4345,16
4346,8
4347,10
4348,13
4349,17
4350,4
4351,6
4352,6
4353,3
4354,19
4355,12
4356,11
4357,13
4358,9
4359,18
4360,5
4361,4
4362,9
4363,17
4364,13
4365,8
4366,8
4367,13
4368,19
4369,17
4370,15
4371,14
4372,0
4373,9
4374,0
4375,16
4376,17
4377,15
4378,15
4379,14
4380,2
4381,10
4382,1
4383,19
4384,11
4385,10
4386,7
4387,3
4388,16
4389,16
4390,0
4391,18
4392,16
4393,16
4394,5
4395,5
4396,17
4397,4
4398,4
4399,14
4400,11
4401,3
4402,18
4403,2
4404,6
4405,19
4406,6
4407,4
4408,11
4409,2
4410,12
4411,2
4412,11
4413,12
4414,9
4415,4
4416,13
4417,15
4418,0
4419,8
4420,12
4421,13
4422,17
4423,18
4424,13
4425,11
4426,10
4427,7
4428,16
4429,1
4430,3
4431,6
4432,5
4433,18
4434,0
4435,16
4436,19
4437,2
4438,17
4439,16
4440,10
4441,11
4442,11
4443,4
4444,3
4445,5
4446,8
4447,4
4448,13
4449,12
4450,4
4451,2
4452,13
4453,18
4454,12
4455,13
4456,4
4457,14
4458,0
4459,15
4460,13
4461,6
4462,5
4463,6
4464,15
4465,5
4466,13
4467,1
4468,11
4469,6
4470,10
4471,8
4472,12
4473,9
4474,14
4475,2
4476,4
4477,8
4478,13
4479,7
4480,2
4481,7
4482,8
4483,16
4484,8
4485,10
4486,16
4487,4
4488,8
4489,16
4490,14
4491,5
4492,6
4493,2
4494,10
4495,12
4496,0
4497,0
4498,15
4499,11
4500,3
4501,7
4502,16
4503,11
4504,12
4505,0
4506,19
4507,6
4508,1
4509,2
4510,0
4511,5
4512,6
4513,11
4514,7
4515,16
4516,1
4517,0
4518,18
4519,11
4520,6
4521,6
4522,11
4523,18
4524,13
4525,12
4526,5
4527,1
4528,2
4529,10
4530,19
4531,8
4532,5
4533,5
4534,13
4535,17
4536,3
4537,6
4538,3
4539,2
4540,17
4541,14
4542,7
4543,2
4544,8
4545,14
4546,10
4547,13
4548,13
4549,7
4550,6
4551,2
4552,9
4553,15
4554,1
4555,17
4556,10
4557,4
4558,10
4559,18
4560,6
4561,5
4562,14
4563,5
4564,6
4565,8
4566,2
4567,14
4568,2
4569,8
4570,18
4571,9
4572,3
4573,10
4574,2
4575,12
4576,13
4577,3
4578,7
4579,7
4580,14
4581,16
4582,17
4583,14
4584,10
4585,6
4586,17
4587,18
4588,13
4589,5
4590,16
4591,4
4592,18
4593,15
4594,10
4595,13
4596,0
4597,0
4598,1
4599,4
4600,12
4601,1
4602,15
4603,9
4604,7
4605,15
4606,18
4607,15
4608,8
4609,5
4610,2
4611,8
4612,1
4613,3
4614,14
4615,14
4616,12
4617,8
4618,6
4619,0
4620,10
4621,2
4622,15
4623,12
4624,19
4625,15
4626,13
4627,16
4628,11
4629,8
4630,16
4631,8
4632,5
4633,1
4634,14
4635,16
4636,11
4637,12
4638,12
4639,9
4640,9
4641,7
4642,9
4643,3
4644,6
4645,7
4646,13
4647,12
4648,10
4649,15
4650,6
4651,17
4652,17
4653,14
4654,8
4655,4
4656,9
4657,13
4658,6
4659,10
4660,8
4661,16
4662,8
4663,3
4664,3
4665,18
4666,14
4667,4
4668,14
4669,19
4670,1
4671,14
4672,12
4673,13
4674,13
4675,12
4676,16
4677,17
4678,19
4679,17
4680,8
4681,2
4682,2
4683,5
4684,6
4685,7
4686,9
4687,3
4688,4
4689,17
4690,0
4691,1
4692,16
4693,2
4694,8
4695,16
4696,7
4697,3
4698,15
4699,10
4700,15
4701,10
4702,0
4703,10
4704,8
4705,4
4706,8
4707,0
4708,5
4709,9
4710,1
4711,12
4712,7
4713,10
4714,15
4715,0
4716,4
4717,4
4718,4
4719,13
4720,14
4721,1
4722,0
4723,10
4724,5
4725,0
4726,0
4727,2
4728,6
4729,10
4730,3
4731,6
4732,9
4733,17
4734,17
4735,11
4736,1
4737,6
4738,16
4739,5
4740,1
4741,12
4742,4
4743,8
4744,15
4745,4
4746,7
4747,15
4748,4
4749,16
4750,10
4751,9
4752,12
4753,3
4754,15
4755,18
4756,17
4757,6
4758,10
4759,3
4760,4
4761,0
4762,16
4763,1
4764,15
4765,2
4766,7
4767,8
4768,12
4769,4
4770,9
4771,13
4772,13
4773,7
4774,19
4775,17
4776,7
4777,3
4778,12
4779,12
4780,16
4781,13
4782,7
4783,0
4784,0
4785,3
4786,5
4787,11
4788,14
4789,17
4790,4
4791,5
4792,7
4793,1
4794,12
4795,2
4796,6
4797,13
4798,7
4799,3
4800,15
4801,12
4802,17
4803,2
4804,19
4805,0
4806,11
4807,0
4808,4
4809,18
4810,4
4811,12
4812,8
4813,8
4814,13
4815,1
4816,19
4817,7
4818,7
4819,6
4820,9
4821,7
4822,15
4823,16
4824,3
4825,7
4826,17
4827,3
4828,12
4829,15
4830,13
4831,18
4832,15
4833,19
4834,11
4835,19
4836,8
4837,12
4838,6
4839,4
4840,10
4841,11
4842,12
4843,4
4844,18
4845,5
4846,3
4847,17
4848,5
4849,18
4850,12
4851,16
4852,17
4853,18
4854,3
4855,19
4856,14
4857,16
4858,2
4859,12
4860,16
4861,17
4862,11
4863,3
4864,11
4865,11
4866,9
4867,11
4868,19
4869,0
4870,15
4871,8
4872,2
4873,8
4874,5
4875,7
4876,14
4877,3
4878,8
4879,10
4880,13
4881,2
4882,18
4883,1
4884,14
4885,19
4886,17
4887,4
4888,15
4889,9
4890,14
4891,13
4892,11
4893,0
4894,17
4895,16
4896,15
4897,5
4898,18
4899,8
4900,10
4901,16
4902,2
4903,8
4904,10
4905,1
4906,16
4907,11
4908,15
4909,19
4910,4
4911,13
4912,18
4913,1
4914,7
4915,6
4916,19
4917,9
4918,13
4919,2
4920,1
4921,19
4922,8
4923,18
4924,11
4925,1
4926,15
4927,11
4928,9
4929,17
4930,6
4931,18
4932,4
4933,12
4934,6
4935,7
4936,1
4937,3
4938,1
4939,11
4940,19
4941,1
4942,7
4943,9
4944,19
4945,7
4946,16
4947,1
4948,15
4949,6
4950,16
4951,7
4952,16
4953,8
4954,0
4955,0
4956,5
4957,4
4958,6
4959,5
4960,15
4961,7
4962,15
4963,15
4964,11
4965,7
4966,10
4967,13
4968,8
4969,17
4970,11
4971,15
4972,14
4973,19
4974,1
4975,17
4976,11
4977,10
4978,5
4979,1
4980,18
4981,7
4982,0
4983,2
4984,9
4985,15
4986,14
4987,10
4988,7
4989,19
4990,5
4991,18
4992,11
4993,17
4994,4
4995,18
4996,4
4997,16
4998,17
4999,8
5000,19
5001,9
5002,8
5003,7
5004,10
5005,17
5006,19
5007,4
5008,4
5009,19
5010,11
5011,1
5012,16
5013,0
5014,12
5015,19
5016,4
5017,18
5018,15
5019,3
5020,6
5021,16
5022,4
5023,14
5024,0
5025,19
5026,4
5027,14
5028,6
5029,6
5030,5
5031,7
5032,17
5033,9
5034,5
5035,17
5036,1
5037,7
5038,6
5039,3
5040,19
5041,18
5042,10
5043,13
5044,0
5045,2
5046,14
5047,6
5048,11
5049,10
5050,19
5051,8
5052,15
5053,3
5054,0
5055,8
5056,2
5057,16
5058,1
5059,10
5060,15
5061,9
5062,10
5063,18
5064,14
5065,3
5066,5
5067,19
5068,6
5069,2
5070,18
5071,8
5072,2
5073,13
5074,3
5075,4
5076,13
5077,16
5078,19
5079,19
5080,10
5081,14
5082,2
5083,4
5084,8
5085,11
5086,2
5087,9
5088,2
5089,18
5090,5
5091,17
5092,5
5093,0
5094,13
5095,13
5096,18
5097,7
5098,5
5099,12
5100,11
5101,13
5102,8
5103,2
5104,3
5105,10
5106,1
5107,8
5108,13
5109,9
5110,2
5111,3
5112,7
5113,11
5114,16
5115,5
5116,19
5117,15
5118,9
5119,18
5120,6
5121,10
5122,18
5123,14
5124,12
5125,8
5126,15
5127,0
5128,16
5129,17
5130,17
5131,13
5132,12
5133,11
5134,18
5135,5
5136,17
5137,8
5138,6
5139,11
5140,13
5141,11
5142,10
5143,13
5144,7
5145,15
5146,7
5147,1
5148,10
5149,2
5150,1
5151,0
5152,9
5153,1
5154,1
5155,19
5156,9
5157,13
5158,18
5159,19
5160,9
5161,2
5162,11
5163,13
5164,13
5165,4
5166,7
5167,17
5168,2
5169,0
5170,6
5171,14
5172,18
5173,12
5174,3
5175,10
5176,16
5177,17
5178,19
5179,0
5180,3
5181,6
5182,18
5183,15
5184,14
5185,3
5186,16
5187,4
5188,12
5189,12
5190,1
5191,12
5192,0
5193,7
5194,13
5195,11
5196,13
5197,11
5198,14
5199,15
5200,5
5201,5
5202,3
5203,5
5204,10
5205,11
5206,13
5207,18
5208,15
5209,18
5210,4
5211,11
5212,12
5213,6
5214,18
5215,11
5216,12
5217,3
5218,15
5219,9
5220,13
5221,2
5222,5
5223,0
5224,5
5225,3
5226,14
5227,16
5228,17
5229,0
5230,16
5231,2
5232,10
5233,5
5234,10
5235,1
5236,10
5237,2
5238,0
5239,4
5240,6
5241,19
5242,17
5243,2
5244,14
5245,3
5246,9
5247,11
5248,16
5249,16
5250,1
5251,16
5252,12
5253,1
5254,5
5255,12
5256,6
5257,2
5258,10
5259,2
5260,15
5261,2
5262,2
5263,12
5264,13
5265,12
5266,3
5267,19
5268,16
5269,8
5270,16
5271,0
5272,15
5273,17
5274,7
5275,12
5276,5
5277,8
5278,11
5279,14
5280,9
5281,19
5282,9
5283,10
5284,8
5285,4
5286,7
5287,1
5288,17
5289,9
5290,9
5291,7
5292,13
5293,8
5294,14
5295,13
5296,3
5297,16
5298,13
5299,8
5300,6
5301,18
5302,0
5303,9
5304,9
5305,6
5306,0
5307,11
5308,10
5309,13
5310,11
5311,1
5312,16
5313,13
5314,17
5315,19
5316,11
5317,4
5318,8
5319,16
5320,11
5321,10
5322,1
5323,4
5324,17
5325,17
5326,7
5327,8
5328,0
5329,6
5330,19
5331,15
5332,19
5333,15
5334,16
5335,10
5336,1
5337,1
5338,14
5339,13
5340,10
5341,7
5342,19
5343,8
5344,10
5345,8
5346,6
5347,13
5348,1
5349,16
5350,7
5351,15
5352,9
5353,8
5354,10
5355,0
5356,5
5357,14
5358,11
5359,4
5360,16
5361,14
5362,1
5363,13
5364,9
5365,4
5366,18
5367,12
5368,0
5369,0
5370,17
5371,10
5372,15
5373,19
5374,3
5375,15
5376,6
5377,0
5378,4
5379,5
5380,9
5381,7
5382,12
5383,15
5384,13
5385,7
5386,5
5387,13
5388,2
5389,17
5390,5
5391,18
5392,3
5393,7
5394,6
5395,1
5396,11
5397,2
5398,16
5399,14
5400,7
5401,4
5402,10
5403,14
5404,13
5405,4
5406,9
5407,12
5408,3
5409,10
5410,19
5411,17
5412,7
5413,3
5414,13
5415,18
5416,7
5417,16
5418,0
5419,16
5420,15
5421,11
5422,19
5423,12
5424,6
5425,11
5426,10
5427,4
5428,19
5429,7
5430,5
5431,3
5432,18
5433,10
5434,6
5435,2
5436,9
5437,7
5438,1
5439,14
5440,14
5441,7
5442,11
5443,7
5444,5
5445,14
5446,0
5447,4
5448,8
5449,19
5450,11
5451,18
5452,13
5453,0
5454,4
5455,11
5456,15
5457,6
5458,8
5459,17
5460,18
5461,10
5462,2
5463,9
5464,15
5465,10
5466,4
5467,7
5468,8
5469,4
5470,14
5471,1
5472,12
5473,5
5474,14
5475,2
5476,14
5477,17
5478,17
5479,17
5480,13
5481,4
5482,10
5483,5
5484,14
5485,2
5486,4
5487,5
5488,14
5489,2
5490,1
5491,6
5492,16
5493,19
5494,15
5495,11
5496,18
5497,0
5498,19
5499,16
5500,1
5501,15
5502,6
5503,2
5504,9
5505,2
5506,6
5507,3
5508,1
5509,7
5510,14
5511,2
5512,8
5513,9
5514,1
5515,19
5516,15
5517,17
5518,16
5519,2
5520,3
5521,16
5522,4
5523,5
5524,16
5525,9
5526,11
5527,9
5528,18
5529,5
5530,5
5531,2
5532,2
5533,1
5534,19
5535,16
5536,13
5537,13
5538,10
5539,2
5540,19
5541,0
5542,11
5543,7
5544,15
5545,9
5546,19
5547,4
5548,13
5549,14
5550,7
5551,3
5552,11
5553,19
5554,13
5555,9
5556,13
5557,16
5558,5
5559,1
5560,14
5561,0
5562,6
5563,6
5564,6
5565,18
5566,14
5567,13
5568,19
5569,17
5570,5
5571,0
5572,10
5573,10
5574,9
5575,2
5576,17
5577,19
5578,17
5579,19
5580,13
5581,7
5582,18
5583,4
5584,1
5585,9
5586,17
5587,17
5588,19
5589,14
5590,3
5591,3
5592,16
5593,10
5594,18
5595,8
5596,0
5597,0
5598,14
5599,17
5600,19
5601,0
5602,3
5603,6
5604,11
5605,4
5606,15
5607,17
5608,18
5609,5
5610,6
5611,14
5612,7
5613,0
5614,13
5615,7
5616,3
5617,0
5618,12
5619,15
5620,19
5621,10
5622,16
5623,18
5624,2
5625,8
5626,7
5627,9
5628,19
5629,19
5630,9
5631,16
5632,1
5633,14
5634,7
5635,14
5636,16
5637,7
5638,6
5639,16
5640,2
5641,5
5642,19
5643,19
5644,15
5645,3
5646,5
5647,13
5648,9
5649,4
5650,5
5651,19
5652,11
5653,13
5654,10
5655,11
5656,0
5657,15
5658,13
5659,16
5660,13
5661,9
5662,16
5663,18
5664,16
5665,16
5666,9
5667,14
5668,4
5669,8
5670,8
5671,9
5672,15
5673,0
5674,15
5675,9
5676,7
5677,1
5678,8
5679,5
5680,13
5681,1
5682,19
5683,7
5684,0
5685,12
5686,12
5687,5
5688,11
5689,16
5690,13
5691,13
5692,8
5693,4
5694,1
5695,17
5696,16
5697,9
5698,14
5699,10
5700,11
5701,15
5702,1
5703,13
5704,3
5705,0
5706,3
5707,15
5708,17
5709,19
5710,19
5711,5
5712,17
5713,13
5714,10
5715,8
5716,2
5717,9
5718,6
5719,12
5720,18
5721,13
5722,19
5723,15
5724,5
5725,2
5726,4
5727,7
5728,5
5729,19
5730,11
5731,17
5732,3
5733,7
5734,5
5735,18
5736,14
5737,2
5738,18
5739,19
5740,1
5741,10
5742,5
5743,12
5744,2
5745,13
5746,19
5747,19
5748,3
5749,14
5750,9
5751,8
5752,14
5753,12
5754,3
5755,8
5756,0
5757,15
5758,5
5759,12
5760,16
5761,12
5762,19
5763,10
5764,7
5765,0
5766,7
5767,10
5768,5
5769,16
5770,1
5771,17
5772,1
5773,11
5774,18
5775,1
5776,11
5777,2
5778,9
5779,8
5780,12
5781,15
5782,9
5783,2
5784,11
5785,4
5786,9
5787,14
5788,12
5789,19
5790,2
5791,9
5792,8
5793,13
5794,7
