customer_id,age,income,gender
5706,66,148695,0
5707,41,35979,1
5708,41,116943,0
5709,62,94625,1
5710,48,115113,1
5711,67,49656,1
5712,36,127815,1
5713,30,143870,0
5714,33,132088,1
5715,63,99492,1
5716,54,107816,0
5717,62,122042,0
5718,69,142407,1
5719,52,88582,0
5720,29,23773,0
5721,37,130812,0
5722,65,81295,1
5723,60,133063,1
5724,63,135316,0
5725,61,142388,1
5726,57,127059,1
5727,37,60992,0
5728,44,68656,1
5729,48,130997,1
5730,19,61440,0
5731,29,69826,0
5732,59,109350,1
5733,24,71663,1
5734,61,21870,0
5735,18,97140,1
5736,28,34802,1
5737,61,94564,1
5738,59,84159,1
5739,47,50408,1
5740,44,44530,1
5741,31,138162,1
5742,57,76642,1
5743,62,90215,0
5744,65,30440,1
5745,63,77533,0
5746,40,62377,1
5747,26,59975,0
5748,38,72134,1
5749,68,130945,0
5750,26,32039,0
5751,43,141130,0
5752,40,83240,0
5753,23,130058,1
5754,55,131475,0
5755,47,23867,0
5756,36,29488,0
5757,44,28463,0
5758,61,22629,1
5759,18,94772,1
5760,36,21618,1
5761,49,123116,1
5762,49,87897,1
5763,36,141974,1
5764,61,31950,1
5765,62,110665,1
5766,23,52213,0
5767,51,43690,0
5768,64,81596,0
5769,64,143708,1
5770,58,70955,0
5771,25,68285,0
5772,32,146062,1
5773,27,102020,0
5774,53,63376,0
5775,30,79154,0
5776,39,28366,0
5777,44,46831,1
5778,25,129849,1
5779,42,41012,0
5780,68,30841,0
5781,30,84866,0
5782,42,103093,0
5783,46,27863,0
5784,35,35606,1
5785,25,25183,1
5786,20,98243,1
5787,20,53295,1
5788,37,130023,0
5789,31,64743,0
5790,45,143483,1
5791,55,96714,0
5792,39,81664,0
5793,43,49480,1
5794,68,92103,0
5795,45,66215,0
5796,28,96264,0
5797,57,102007,0
5798,62,54528,1
5799,47,55777,1
5800,46,123134,0
5801,21,145254,0
5802,51,29205,1
5803,30,96465,1
5804,63,29948,1
5805,32,71049,0
5806,50,58120,1
5807,18,70949,1
5808,23,128644,1
5809,37,102402,1
5810,69,21811,1
5811,26,120291,1
5812,55,121073,1
5813,69,45584,1
5814,58,127630,0
5815,34,118080,0
5816,43,62535,0
5817,30,112224,1
5818,18,24526,0
5819,60,89378,0
5820,26,136141,1
5821,58,102290,1
5822,59,26678,0
5823,43,93267,0
5824,46,39440,0
5825,68,128384,0
5826,39,118609,1
5827,31,86603,0
5828,23,84479,0
5829,59,44301,0
5830,21,64207,0
5831,45,98745,1
5832,62,146570,0
5833,32,30820,0
5834,44,134990,1
5835,42,69572,0
5836,52,123285,0
5837,31,61139,0
5838,30,139064,0
5839,64,103730,1
5840,30,77675,1
5841,34,115841,1
5842,59,146797,0
5843,47,53106,1
5844,54,101325,1
5845,42,80616,1
5846,37,149978,1
5847,66,96982,0
5848,19,66428,0
5849,35,53187,1
5850,67,138608,1
5851,21,32891,1
5852,65,124029,0
5853,22,53792,0
5854,34,122482,1
5855,27,116518,1
5856,36,48751,0
5857,32,141727,0
5858,44,86371,1
5859,30,96911,0
5860,59,22948,1
5861,56,60856,1
5862,27,64369,1
5863,31,56545,0
5864,66,63354,1
5865,40,141454,1
5866,51,86830,0
5867,25,70976,0
5868,60,86704,0
5869,57,102795,0
5870,21,42878,1
5871,33,30833,0
5872,31,64111,1
5873,61,70425,1
5874,57,137542,1
5875,30,133355,1
5876,53,54850,1
5877,57,88552,1
5878,37,94848,0
5879,23,92530,1
5880,32,134889,0
5881,40,92587,0
5882,69,27402,0
5883,49,120594,0
5884,21,120064,1
5885,42,72165,0
5886,53,63901,1
5887,39,105406,1
5888,66,25200,0
5889,53,54929,0
5890,52,148630,1
5891,41,97930,1
5892,54,29648,1
5893,18,74369,0
5894,46,137093,0
5895,69,51825,1
5896,19,122583,1
5897,68,70646,1
5898,44,71458,1
5899,58,53372,1
5900,24,119143,0
5901,25,56999,0
5902,67,130328,1
5903,60,64330,0
5904,67,72345,1
5905,43,72560,1
5906,65,114976,0
5907,47,40019,0
5908,49,40308,1
5909,67,52177,1
5910,28,124356,1
5911,43,87396,1
5912,66,25609,1
5913,19,68009,0
5914,64,140968,0
5915,29,72465,0
5916,61,119015,1
5917,24,101594,1
5918,34,33475,0
5919,39,40004,0
5920,57,117327,0
5921,35,75039,0
5922,66,114862,0
5923,22,57927,1
5924,46,61555,0
5925,29,67268,0
5926,56,47259,1
5927,27,92098,0
5928,32,102490,1
5929,22,100607,1
5930,21,103259,1
5931,66,40472,0
5932,22,39372,0
5933,29,71234,0
5934,23,129618,1
5935,53,136145,1
5936,31,83175,1
5937,18,39502,1
5938,51,38105,0
5939,48,85041,0
5940,42,89494,0
5941,54,108786,0
5942,31,35317,1
5943,19,64156,1
5944,43,55603,1
5945,59,31378,1
5946,24,147247,0
5947,32,94763,0
5948,19,85457,1
5949,36,40337,0
5950,43,117930,0
5951,50,106429,1
5952,69,134062,0
5953,48,55837,1
5954,67,118134,0
5955,39,66336,0
5956,42,71593,0
5957,52,131741,1
5958,34,145332,0
5959,68,95168,0
5960,36,102238,0
5961,22,64084,0
5962,68,71715,0
5963,19,112780,1
5964,51,135767,0
5965,54,33896,1
5966,56,80417,1
5967,51,109154,1
5968,28,62252,0
5969,64,97570,1
5970,20,101168,1
5971,51,27475,0
5972,53,103816,1
5973,38,48790,0
5974,56,40127,1
5975,60,116270,1
5976,61,115554,0
5977,59,91099,0
5978,22,59326,0
5979,45,50699,1
5980,34,78290,1
5981,39,136510,1
5982,53,128512,1
5983,42,86003,1
5984,54,60712,1
5985,52,41520,1
5986,53,58079,1
5987,62,98020,1
5988,26,40479,1
5989,31,139413,0
5990,47,27820,0
5991,56,105291,1
5992,52,40701,1
5993,34,82847,1
5994,33,130733,1
5995,52,125327,0
5996,47,39884,1
5997,59,139089,0
5998,54,91715,1
5999,25,116234,0
6000,54,47245,1
6001,24,48243,1
6002,40,43812,1
6003,66,99831,0
6004,64,48817,0
6005,35,115188,1
6006,33,90164,1
6007,38,27595,1
6008,28,138190,1
6009,63,100309,1
6010,28,41323,1
6011,24,66659,1
6012,38,85167,0
6013,50,113731,0
6014,62,120586,1
6015,42,55324,1
6016,31,102495,1
6017,68,60723,1
6018,48,40010,1
6019,47,99330,1
6020,50,76244,1
6021,38,78043,1
6022,31,34289,1
6023,67,120085,0
6024,55,40188,0
6025,64,46240,1
6026,31,22387,1
6027,36,131060,1
6028,59,138478,0
6029,48,59444,0
6030,33,42350,1
6031,41,130289,1
6032,37,70784,1
6033,44,67040,0
6034,62,140868,1
6035,50,27409,0
6036,21,88965,0
6037,69,88492,1
6038,59,83888,0
6039,45,44274,0
6040,65,141826,0
6041,40,148670,0
6042,60,91239,1
6043,63,86354,0
6044,27,103361,1
6045,26,38625,0
6046,43,95175,0
6047,57,71039,1
6048,29,69291,0
6049,52,83749,1
6050,68,20448,1
6051,36,121995,1
6052,63,142924,0
6053,21,129017,0
6054,46,137119,1
6055,48,34219,1
6056,64,69880,1
6057,36,49728,0
6058,51,131585,1
6059,61,91344,1
6060,43,43256,1
6061,36,98353,1
6062,68,141986,1
6063,67,89491,0
6064,27,111721,0
6065,41,107223,1
6066,21,127716,1
6067,32,28759,0
6068,42,116094,1
6069,66,97571,0
6070,62,90408,1
6071,25,85936,1
6072,26,61008,0
6073,54,71934,0
6074,31,28847,1
6075,69,127476,0
6076,18,31658,1
6077,21,44511,1
6078,24,106867,0
6079,40,57629,1
6080,41,87827,0
6081,42,125743,0
6082,32,25102,1
6083,49,51647,1
6084,25,105544,1
6085,41,98276,0
6086,64,85459,1
6087,45,63352,0
6088,67,124980,1
6089,27,117918,0
6090,23,147135,1
6091,28,73863,1
6092,65,33018,1
6093,27,113939,0
6094,20,97241,1
6095,63,129238,1
6096,47,64043,1
6097,42,93804,1
6098,46,129090,0
6099,51,125786,1
6100,33,30668,1
6101,68,58849,0
6102,60,144116,1
6103,45,67384,1
6104,64,81878,0
6105,48,81086,1
6106,44,87986,1
6107,22,51227,1
6108,54,138942,0
6109,67,122615,1
6110,46,103432,1
6111,60,98598,0
6112,39,122066,1
6113,55,32067,1
6114,38,57774,1
6115,24,91665,0
6116,63,72811,1
6117,48,133829,1
6118,68,49519,0
6119,44,70780,1
6120,36,109221,0
6121,27,148265,0
6122,56,45086,1
6123,36,117876,0
6124,57,23791,0
6125,49,147280,0
6126,43,122184,0
6127,68,109749,0
6128,60,49268,0
6129,65,69198,0
6130,22,124707,1
6131,46,45582,1
6132,55,128930,0
6133,24,50550,1
6134,57,144837,1
6135,33,44932,0
6136,28,117032,0
6137,25,84185,0
6138,37,122491,1
6139,32,106798,0
6140,57,50109,0
6141,62,75062,1
6142,54,95959,0
6143,63,123620,1
6144,40,92584,0
6145,28,49018,1
6146,62,114921,0
6147,47,96332,0
6148,28,93555,0
6149,18,26131,0
6150,51,57870,0
6151,49,35000,0
6152,18,35112,0
6153,57,84634,1
6154,44,90290,0
6155,54,39087,0
6156,66,30544,0
6157,38,82476,1
6158,42,77755,0
6159,22,136097,0
6160,69,124162,0
6161,33,111155,1
6162,21,111943,1
6163,33,63981,0
6164,60,63981,1
6165,31,130925,1
6166,30,91923,0
6167,31,72050,0
6168,53,97254,0
6169,34,42434,0
6170,44,100581,0
6171,29,60969,1
6172,26,121455,1
6173,44,58568,0
6174,26,36164,0
6175,26,92297,1
6176,38,37619,0
6177,52,104550,0
6178,44,108150,0
6179,47,126881,0
6180,52,57725,0
6181,41,120089,0
6182,61,83843,1
6183,36,128267,0
6184,37,56940,0
6185,62,26103,0
6186,25,98128,1
6187,52,126644,1
6188,40,130184,0
6189,55,36641,1
6190,41,126683,1
6191,24,50452,1
6192,67,134553,0
6193,33,87007,1
6194,45,48243,0
6195,29,40874,1
6196,27,129388,0
6197,22,131816,1
6198,48,103538,0
6199,44,117676,1
6200,64,63485,1
6201,61,109297,1
6202,21,137691,1
6203,49,96322,1
6204,65,94282,1
6205,41,110185,1
6206,49,64687,1
6207,19,112866,0
6208,31,90789,1
6209,43,115614,1
6210,60,115758,1
6211,54,48115,0
6212,50,77043,1
6213,26,50497,0
6214,33,131014,0
6215,48,65497,0
6216,25,85069,0
6217,66,140178,0
6218,57,104839,1
6219,65,111327,0
6220,57,87617,1
6221,39,31135,0
6222,29,42197,0
6223,19,91358,1
6224,65,40079,1
6225,43,127337,0
6226,29,97720,0
6227,19,58191,0
6228,60,60908,0
6229,44,130261,1
6230,49,50057,1
6231,39,85355,1
6232,30,135853,0
6233,29,126697,0
6234,35,44904,0
6235,22,45981,1
6236,34,136116,1
6237,30,50066,0
6238,56,82852,1
6239,60,100309,1
6240,44,131569,0
6241,25,113604,1
6242,52,24986,0
6243,51,144009,0
6244,63,138331,1
6245,55,60707,0
6246,22,141532,1
6247,53,146037,0
6248,68,21054,1
6249,19,147705,1
6250,65,77888,0
6251,20,27759,0
6252,18,109367,1
6253,61,63395,1
6254,20,111146,0
6255,22,124128,1
6256,69,82969,1
6257,45,83782,1
6258,20,83117,1
6259,23,96319,1
6260,28,136270,1
6261,62,108633,1
6262,44,90273,0
6263,58,140468,0
6264,62,41657,0
6265,62,140820,0
6266,44,76109,1
6267,68,105027,1
6268,49,30540,0
6269,37,26567,0
6270,43,74532,0
6271,54,60339,0
6272,31,68964,1
6273,19,93233,0
6274,25,123369,1
6275,60,100721,1
6276,45,26849,0
6277,40,75027,1
6278,57,32476,0
6279,49,117435,0
6280,19,103767,0
6281,27,145952,0
6282,41,67014,0
6283,35,69945,1
6284,62,26357,0
6285,53,143276,1
6286,52,73440,0
6287,64,53558,1
6288,27,22764,0
6289,27,26486,0
6290,41,70490,0
6291,43,142370,0
6292,46,126933,1
6293,31,99871,0
6294,68,26643,0
6295,58,41468,0
6296,46,32396,0
6297,28,128168,1
6298,37,36943,1
6299,57,148413,1
6300,37,87569,1
6301,57,51360,0
6302,49,138151,0
6303,29,136794,1
6304,60,135053,1
6305,62,93369,0
6306,48,148237,0
6307,18,147091,1
6308,23,32596,0
6309,24,28916,0
6310,33,112859,1
6311,39,54590,1
6312,47,110723,1
6313,25,57696,1
6314,21,70725,1
6315,65,108119,0
6316,46,138508,1
6317,31,131089,0
6318,46,55198,1
6319,55,138437,1
6320,66,103512,1
6321,38,108385,0
6322,23,70864,0
6323,59,31455,0
6324,48,138550,1
6325,26,60296,0
6326,39,121477,1
6327,45,43857,1
6328,38,137916,0
6329,40,140706,0
6330,51,129533,1
6331,29,139128,1
6332,41,47741,1
6333,41,131019,1
6334,37,116175,0
6335,55,146821,1
6336,66,97502,1
6337,67,135549,1
6338,47,58625,0
6339,21,113735,1
6340,20,35417,0
6341,37,72086,0
6342,27,77999,0
6343,35,138862,0
6344,28,28055,1
6345,68,41471,1
6346,48,55431,0
6347,18,132257,0
6348,24,132376,1
6349,35,62762,0
6350,29,62052,0
6351,48,61875,1
6352,18,72569,0
6353,40,54175,1
6354,53,61312,1
6355,26,25977,1
6356,29,123115,1
6357,39,130505,0
6358,69,125382,0
6359,58,82495,1
6360,62,70285,1
6361,53,47158,0
6362,49,60742,0
6363,67,102139,0
6364,31,31542,0
6365,66,36991,0
6366,35,26031,0
6367,20,128540,0
6368,47,125794,0
6369,33,24301,1
6370,24,24786,0
6371,32,122917,1
6372,38,25773,0
6373,20,41744,0
6374,45,107303,1
6375,41,74084,0
6376,55,41598,1
6377,46,116601,1
6378,18,71954,1
6379,29,72963,0
6380,23,93928,1
6381,20,121691,1
6382,35,134170,0
6383,35,99266,0
6384,53,140114,0
6385,40,85860,1
6386,40,51825,1
6387,32,46402,0
6388,37,102463,0
6389,54,46899,0
6390,54,49590,1
6391,59,98004,1
6392,57,147675,0
6393,60,74245,1
6394,24,32263,0
6395,41,46559,1
6396,54,136915,0
6397,61,93506,1
6398,67,78800,0
6399,57,22664,1
6400,51,41057,0
6401,45,89074,0
6402,56,62426,1
6403,59,92775,0
6404,58,89368,0
6405,37,93745,0
6406,23,148802,1
6407,42,74601,1
6408,46,51049,1
6409,23,90823,0
6410,31,85278,1
6411,61,82777,1
6412,29,21858,1
6413,52,63296,0
6414,39,102444,0
6415,54,60195,0
6416,30,26666,1
6417,35,128493,0
6418,41,59518,0
6419,50,61527,0
6420,51,135868,1
6421,39,81868,0
6422,44,55066,0
6423,53,70036,1
6424,61,108808,1
6425,62,113401,0
6426,33,89709,0
6427,24,31361,0
6428,45,44078,1
6429,33,83985,0
6430,39,101736,0
6431,25,29002,1
6432,23,60789,1
6433,35,32515,1
6434,24,129776,1
6435,33,122261,0
6436,34,78945,1
6437,51,138148,1
6438,47,134495,1
6439,55,142423,0
6440,63,65584,0
6441,69,84440,0
6442,42,125659,1
6443,48,137635,0
6444,48,133844,1
6445,25,133772,1
6446,44,75946,0
6447,37,70881,0
6448,65,73445,0
6449,47,139764,1
6450,57,106657,1
6451,21,48356,1
6452,19,102968,1
6453,46,143600,1
6454,57,84364,1
6455,28,113664,1
6456,61,73973,0
6457,53,38011,1
6458,38,47993,0
6459,47,92325,1
6460,33,118695,1
6461,30,105696,0
6462,43,143503,1
6463,36,67350,1
6464,67,34315,0
6465,65,35714,1
6466,27,54043,1
6467,60,85115,0
6468,33,51995,1
6469,69,114434,1
6470,31,40686,1
6471,55,80557,1
6472,18,59785,0
6473,62,86441,0
6474,31,53818,1
6475,25,59794,1
6476,62,44257,0
6477,34,111991,1
6478,41,51013,1
6479,29,36742,0
6480,61,117744,0
6481,51,55048,1
6482,36,56813,0
6483,37,115371,1
6484,58,109313,1
6485,43,122392,1
6486,33,130314,1
6487,51,37421,1
6488,38,136875,0
6489,26,62658,1
6490,29,86351,1
6491,31,88430,0
6492,43,119689,1
6493,50,76150,1
6494,46,112420,1
6495,37,42552,1
6496,50,110013,1
6497,62,94096,1
6498,47,82453,1
6499,67,57272,0
6500,69,56976,1
6501,49,80110,1
6502,37,59006,0
6503,50,123809,0
6504,20,105008,0
6505,25,59319,1
6506,20,56960,0
6507,59,97662,1
6508,30,50883,0
6509,22,118490,1
6510,26,75378,0
6511,33,90318,1
6512,28,131335,1
6513,20,134185,1
6514,53,132904,0
6515,26,46174,0
6516,55,62099,0
6517,58,70286,0
6518,57,26928,0
6519,24,58640,1
6520,33,110695,1
6521,61,135218,0
6522,42,134887,1
6523,61,144366,0
6524,38,27019,0
6525,47,105192,0
6526,53,22576,1
6527,28,37654,0
6528,53,130637,0
6529,45,39608,0
6530,48,133057,1
6531,49,141567,0
6532,52,110255,0
6533,34,51394,0
6534,20,112676,0
6535,60,141824,0
6536,53,75662,1
6537,54,137830,1
6538,52,73447,1
6539,30,28149,0
6540,50,113506,1
6541,61,56977,1
6542,46,70393,0
6543,36,147292,1
6544,42,98182,0
6545,51,24631,1
6546,69,101211,0
6547,66,99480,0
6548,69,48378,1
6549,39,122593,1
6550,63,143358,0
6551,33,32493,1
6552,47,91992,0
6553,25,24005,1
6554,40,111734,1
6555,50,96092,0
6556,21,109691,0
6557,49,112830,1
6558,35,118470,0
6559,50,82608,0
6560,22,79028,1
6561,42,74394,0
6562,35,69860,1
6563,35,54364,0
6564,37,29416,1
6565,37,75819,0
6566,29,36437,0
6567,22,49834,1
6568,56,76208,0
6569,18,20874,1
6570,23,131953,1
6571,21,63338,1
6572,40,54982,0
6573,65,119934,0
6574,19,23815,0
6575,29,98229,1
6576,54,64899,1
6577,48,78288,1
6578,46,139586,1
6579,50,97387,0
6580,64,47003,1
6581,30,53015,1
6582,24,123040,1
6583,31,44392,0
6584,51,119632,1
6585,27,63854,1
6586,53,71273,0
6587,64,110487,0
6588,68,107215,1
6589,49,89280,1
6590,32,140294,1
6591,48,38349,1
6592,58,54260,0
6593,38,36900,0
6594,37,110405,0
6595,32,75967,1
6596,32,44853,0
6597,55,98518,0
6598,67,95051,0
6599,57,49112,0
6600,29,88075,1
6601,57,50563,1
6602,37,63777,1
6603,59,137646,1
6604,33,148168,1
6605,55,33580,0
6606,54,26330,0
6607,65,104755,1
6608,40,137003,1
6609,55,79847,1
6610,49,26600,0
6611,57,37325,0
6612,32,123836,1
6613,31,42532,1
6614,22,140711,0
6615,69,105221,0
6616,26,124133,1
6617,54,97055,0
6618,61,130280,1
6619,19,58392,1
6620,47,67865,0
6621,44,147756,0
6622,62,35688,1
6623,29,32758,1
6624,34,123750,0
6625,35,96671,1
6626,31,77692,1
6627,51,44562,0
6628,50,76886,0
6629,69,125157,1
6630,52,30412,1
6631,49,22331,1
6632,55,116409,1
6633,53,96409,1
6634,57,42891,1
6635,55,149399,1
6636,30,102179,0
6637,45,93276,0
6638,38,97574,0
6639,54,101951,0
6640,39,81411,1
6641,67,67815,0
6642,33,33389,0
6643,54,132960,0
6644,57,79037,1
6645,69,59794,0
6646,45,69045,0
6647,64,40465,1
6648,28,75871,1
6649,29,31764,1
6650,67,137557,1
6651,45,105443,1
6652,64,127396,1
6653,34,39809,0
6654,45,127499,1
6655,19,102208,0
6656,34,43725,0
6657,46,69750,0
6658,47,91478,1
6659,62,85661,0
6660,69,101156,1
6661,40,133532,0
6662,68,107868,1
6663,57,42256,1
6664,68,36149,0
6665,47,20166,0
6666,23,120004,1
6667,47,107917,1
6668,53,84139,0
6669,66,44599,0
6670,21,45937,1
6671,59,87508,1
6672,67,135990,1
6673,19,61913,0
6674,66,139544,1
6675,61,113462,0
6676,56,21632,0
6677,39,88695,1
6678,61,99536,1
6679,59,30985,1
6680,19,34328,0
6681,49,101365,1
6682,39,64906,0
6683,55,90064,0
6684,35,103724,0
6685,61,59548,0
6686,69,63186,1
6687,67,68800,0
6688,53,112683,0
6689,46,76998,1
6690,32,63395,1
6691,33,129042,1
6692,22,94554,1
6693,63,24211,0
6694,59,83948,0
6695,33,106021,0
6696,28,32406,1
6697,55,21636,1
6698,28,149056,0
6699,53,52433,1
6700,18,46732,1
6701,59,111518,1
6702,25,70981,0
6703,22,131581,1
6704,50,23532,0
6705,36,31984,0
6706,61,58150,1
6707,39,52806,0
6708,49,45326,1
6709,64,140971,1
6710,51,29932,1
6711,66,132120,0
6712,66,140196,1
6713,66,21721,0
6714,20,136696,1
6715,23,36409,0
6716,55,108029,0
6717,54,46287,1
6718,26,27198,0
6719,65,137007,1
6720,46,56417,0
6721,58,96031,1
6722,23,114618,0
6723,34,94433,1
6724,47,103216,1
6725,37,64297,1
6726,64,91440,1
6727,50,99102,0
6728,28,33767,1
6729,65,64996,0
6730,65,90630,0
6731,61,145483,0
6732,46,112470,0
6733,52,93159,0
6734,29,114728,0
6735,18,96045,0
6736,57,107327,0
6737,22,111349,1
6738,37,65151,0
6739,25,102849,1
6740,31,140413,1
6741,58,35362,1
6742,24,135107,0
6743,27,102790,0
6744,66,46416,1
6745,53,148664,1
6746,53,73846,0
6747,24,61633,1
6748,43,23832,1
6749,45,132263,1
6750,19,50508,0
6751,42,91446,1
6752,32,147777,1
6753,28,86939,0
6754,24,39604,1
6755,41,130523,1
6756,21,102875,1
6757,43,104768,1
6758,26,87419,1
6759,18,128050,0
6760,67,89830,1
6761,24,109974,0
6762,63,64438,1
6763,53,68222,0
6764,43,105955,1
6765,42,48826,1
6766,68,68587,1
6767,23,77150,1
6768,48,61020,0
6769,44,62957,0
6770,19,94137,1
6771,44,70493,1
6772,62,48324,0
6773,44,143213,0
6774,56,25039,1
6775,21,38620,0
6776,56,61215,0
6777,32,138993,0
6778,42,105465,0
6779,42,85052,0
6780,35,42497,0
6781,66,49529,0
6782,37,120098,0
6783,30,94586,1
6784,22,97999,1
6785,68,83253,1
6786,29,101619,0
6787,42,124335,0
6788,47,51281,0
6789,24,76178,1
6790,27,68703,0
6791,19,99745,1
6792,23,46549,1
6793,20,22456,1
6794,33,58363,1
6795,69,140096,0
6796,68,35408,1
6797,47,130523,0
6798,64,36193,0
6799,36,30500,1
6800,41,120691,1
6801,49,149392,0
6802,20,42169,0
6803,48,83560,1
6804,50,81889,1
6805,27,24958,1
6806,65,126185,0
6807,26,57135,1
6808,24,131022,1
6809,63,69375,0
6810,19,83604,1
6811,20,68504,1
6812,43,55458,1
6813,66,116157,1
6814,36,63302,1
6815,39,37641,1
6816,44,73091,1
6817,45,128436,1
6818,47,136852,0
6819,42,108867,1
6820,53,140255,1
6821,55,103404,0
6822,50,23562,1
6823,40,51322,0
6824,68,67721,0
6825,28,29905,1
6826,23,83173,0
6827,36,70372,0
6828,66,139996,0
6829,36,68074,0
6830,68,70346,0
6831,43,98552,1
6832,51,117899,0
6833,45,42592,1
6834,62,31196,1
6835,20,74270,0
6836,54,76548,0
6837,36,77219,0
6838,60,95747,0
6839,38,33252,0
6840,30,69039,0
6841,33,141069,0
6842,55,126805,1
6843,34,140873,0
6844,36,108702,0
6845,59,124822,1
6846,18,135362,0
6847,43,40615,1
6848,52,131350,0
6849,44,29001,0
6850,37,25488,0
6851,51,123715,0
6852,46,149849,1
6853,42,141820,1
6854,18,96896,0
6855,40,57266,0
6856,52,57227,0
6857,50,70639,0
6858,26,42515,1
6859,68,119471,1
6860,18,124815,0
6861,55,53362,1
6862,63,33804,1
6863,51,96054,0
6864,67,80223,0
6865,38,28424,1
6866,35,52067,1
6867,22,28031,1
6868,28,86735,0
6869,35,39268,0
6870,66,36885,0
6871,18,145037,1
6872,56,30783,1
6873,68,87448,1
6874,68,71017,0
6875,33,146787,0
6876,27,52298,0
6877,20,131572,1
6878,30,105440,0
6879,46,138906,1
6880,40,44397,1
6881,62,27313,0
6882,40,74461,0
6883,36,57270,0
6884,47,147179,0
6885,64,103241,1
6886,23,59596,0
6887,35,33470,0
6888,68,82669,1
6889,26,113389,1
6890,61,126330,0
6891,34,148348,1
6892,67,39350,0
6893,62,101959,1
6894,60,103518,0
6895,42,120351,1
6896,54,39579,1
6897,20,41648,1
6898,47,134924,1
6899,39,26976,0
6900,42,47490,0
6901,19,114314,1
6902,55,139931,1
6903,57,82801,0
6904,22,70688,1
6905,33,131668,1
6906,27,32620,1
6907,38,86550,0
6908,44,146122,0
6909,67,103406,0
6910,66,84946,1
6911,64,46160,1
6912,49,126878,0
6913,39,101523,0
6914,58,91253,1
6915,60,42752,1
6916,34,91212,0
6917,24,26105,0
6918,63,85045,1
6919,20,46168,0
6920,51,124953,1
6921,60,60274,0
6922,21,39035,0
6923,47,111985,0
6924,30,113410,0
6925,26,73918,0
6926,61,79531,1
6927,36,91749,1
6928,43,53564,0
6929,47,90864,0
6930,52,21860,1
6931,43,43288,1
6932,28,137031,1
6933,43,91142,1
6934,19,39647,0
6935,22,138599,0
6936,54,36404,0
6937,52,47209,1
6938,63,74838,1
6939,32,76883,1
6940,58,117104,0
6941,54,119865,0
6942,61,124486,1
6943,67,51967,1
6944,21,27176,1
6945,27,46907,1
6946,65,42328,0
6947,56,86255,1
6948,42,73789,1
6949,51,126253,1
6950,66,114092,1
6951,25,85391,0
6952,36,145587,1
6953,36,101069,1
6954,47,112361,1
6955,29,103247,1
6956,19,145829,1
6957,36,52930,0
6958,24,66462,1
6959,40,117338,1
6960,42,104961,1
6961,44,42728,1
6962,59,87109,1
6963,27,52109,1
6964,69,124329,1
6965,34,88210,1
6966,53,21059,1
6967,42,76601,1
6968,39,38805,1
6969,50,44680,0
6970,44,103482,1
6971,31,29788,1
6972,42,28090,0
6973,33,62084,1
6974,22,31935,0
6975,69,71946,0
6976,52,130961,0
6977,21,56341,0
6978,56,121561,0
6979,64,97419,1
6980,66,64006,0
6981,49,60639,1
6982,25,87755,0
6983,49,60553,1
6984,65,108491,0
6985,24,124671,1
6986,52,100832,0
6987,22,20160,0
6988,69,86131,1
6989,20,108344,1
6990,31,45368,0
6991,41,63302,0
6992,31,65179,0
6993,52,63814,1
6994,24,38217,0
6995,67,112881,0
6996,57,122861,0
6997,33,126697,0
6998,59,83235,0
6999,49,64637,1
7000,48,140775,0
7001,43,99096,0
7002,28,100813,1
7003,47,96308,0
7004,35,49567,1
7005,48,92285,0
7006,65,86405,0
7007,61,32054,1
7008,36,95016,1
7009,20,147503,0
7010,21,33563,0
7011,62,22911,0
7012,22,132284,0
7013,51,76500,0
7014,26,132743,0
7015,34,89851,0
7016,69,50688,1
7017,21,113408,0
7018,19,33500,1
7019,66,77082,0
7020,49,109047,0
7021,33,100309,0
7022,19,62144,1
7023,64,71020,0
7024,49,61590,1
7025,34,144795,1
7026,34,42366,0
7027,41,134397,0
7028,54,86668,1
7029,27,137312,1
7030,54,118925,1
7031,62,103254,0
7032,25,113430,0
7033,41,131735,1
7034,40,67247,1
7035,23,127552,0
7036,57,108871,0
7037,45,33716,0
7038,62,68814,0
7039,21,75697,1
7040,54,124460,1
7041,36,26945,1
7042,57,126924,1
7043,27,134001,1
7044,28,36903,0
7045,46,44003,0
7046,28,32169,0
7047,24,22983,0
7048,24,75667,0
7049,30,135700,1
7050,23,117197,0
7051,64,126408,1
7052,28,76722,1
7053,52,100806,0
7054,66,142779,0
7055,19,62795,1
7056,68,44191,1
7057,46,133392,0
7058,23,102148,1
7059,29,87381,1
7060,43,123168,0
7061,25,33114,0
7062,68,77523,0
7063,62,41728,1
7064,42,114667,1
7065,51,145329,1
7066,67,128767,0
7067,55,140868,1
7068,66,90886,1
7069,52,140711,0
7070,57,89700,0
7071,56,75379,1
7072,62,90692,0
7073,29,42897,0
7074,43,143048,0
7075,58,60689,1
7076,46,96812,0
7077,39,102836,1
7078,20,75293,0
7079,52,27438,0
7080,26,35209,0
7081,20,147043,0
7082,29,28955,1
7083,37,117143,1
7084,23,74038,1
7085,69,114151,1
7086,45,104474,1
7087,37,33562,1
7088,46,31859,1
7089,63,149852,1
7090,41,60370,0
7091,26,143039,0
7092,54,30548,1
7093,68,89745,0
7094,33,125462,1
7095,43,47667,0
7096,25,74374,0
7097,53,23008,0
7098,31,123515,1
7099,44,41982,1
7100,65,88922,1
7101,62,136570,1
7102,47,122686,1
7103,42,70426,1
